sample_id,task,target_dialect,dialect_text,standard_text,source_text,hypothesis,label,domain,split
NLI_7826,NLI,PNT3,Người mạ nhận được tin là cô đạ trúng được một giải thưởng.,Người mẹ nhận được tin rằng cô ấy đã trúng được một giải thưởng.,"Shanks thông báo với người mẹ rằng cô ấy là người thắng một giải thưởng"" và chuyển phát phần thưởng tới nhà người mẹ hôm 7/5, Groulx nói.",Người mẹ nhận được tin rằng cô ấy đã trúng được một giải thưởng.,Entailment,Daily Conversation,train
NLI_2615,NLI,PNB,Nó chui xuống gầm xe không vì một lý do gì trước khi nó ra ngoài.,Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,"Nó chui vào gầm xe của tôi, rúc trong đó một lúc cho tới khi nó cảm thấy ổn.",Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,Contradiction,Daily Conversation,train
NLI_2615,NLI,PNT2,Hấn chui xuống gầm xe nỏ vì một lí do chi trước khi hấn ra ngoài.,Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,"Nó chui vào gầm xe của tôi, rúc trong đó một lúc cho tới khi nó cảm thấy ổn.",Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,Contradiction,Daily Conversation,train
NLI_2615,NLI,PNT3,Nó chui xuống gầm xe không vì một lí do chi trước khi nó ra ngoài.,Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,"Nó chui vào gầm xe của tôi, rúc trong đó một lúc cho tới khi nó cảm thấy ổn.",Nó chui xuống gầm xe không vì một lí do gì trước khi nó ra ngoài.,Contradiction,Daily Conversation,train
NLI_1775,NLI,PNB,Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,Contradiction,Daily Conversation,train
NLI_1775,NLI,PNT2,Tất cả những người nỏ có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,Contradiction,Daily Conversation,train
NLI_1775,NLI,PNT3,Tất cả những người không có khả năng giao tiếp tiếng Anh với ứng dụng những chi đã học vào công việc đều có điểm TOEIC rất cao.,Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Tất cả những người không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc đều có điểm TOEIC rất cao.,Contradiction,Daily Conversation,train
NLI_1749,NLI,PNB,Đạt G không im lặng.,Đạt G không im lặng.,"Đạt G nói: ""Tôi không muốn làm tổn thương cô gái này thêm lần nào nữa.",Đạt G không im lặng.,Entailment,Daily Conversation,train
NLI_1749,NLI,PNT2,Đạt G nỏ im,Đạt G không im lặng.,"Đạt G nói: ""Tôi không muốn làm tổn thương cô gái này thêm lần nào nữa.",Đạt G không im lặng.,Entailment,Daily Conversation,train
NLI_1749,NLI,PNT3,Đạt G không im lặng.,Đạt G không im lặng.,"Đạt G nói: ""Tôi không muốn làm tổn thương cô gái này thêm lần nào nữa.",Đạt G không im lặng.,Entailment,Daily Conversation,train
NLI_0028,NLI,PNB,Có những người không thể sử dụng tiếng Anh thành thạo nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao,Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,Entailment,Daily Conversation,train
NLI_0028,NLI,PNT2,có nhựng người mà không thể sử dụng tiếng Anh thuần thục nhưng mà lại có cấy điểm bài kiểm tra tiếng anh giao tiếp quốc tế rành cao,Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,Entailment,Daily Conversation,train
NLI_0028,NLI,PNT3,Có mấy người không dùng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao,Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,"Nhiều người có điểm thi TOEIC lên đến 600, 700 nhưng lại không có khả năng giao tiếp tiếng Anh và ứng dụng những gì đã học vào công việc.",Có những người không thể sử dụng tiếng Anh thành thục nhưng lại có điểm thi Bài kiểm tra tiếng Anh giao tiếp quốc tế rất cao.,Entailment,Daily Conversation,train
QA_0572,QA,PNB,Anh quốc đã chịu ảnh hưởng như thế nào từ các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,Daily Conversation,train
QA_0572,QA,PNT2,Anh quốc đã chịu tác động như răng bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,Daily Conversation,train
QA_0572,QA,PNT3,Anh quốc đã chịu tác động như răng bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,Anh quốc đã chịu tác động như thế nào bởi các chiến dịch quân sự thường xuyên của vua Edward I?,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,gia tăng tình trạng căng thẳng về tài chính trên toàn quốc,Daily Conversation,train
QA_10410,QA,PNB,"Trong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,bành trướng các tiền đồn của họ tại châu Phi,Daily Conversation,train
QA_10410,QA,PNT2,"Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đạ tập trung vô mần nhửng việc chi?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,bành trướng các tiền đồn của họ tại châu Phi,Daily Conversation,train
QA_10410,QA,PNT3,"Trong kì giai đoạn mất mát lãnh thổ, Bồ Đào Nha đạ tập trung vô mần những kì việc chi?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?","Trrong gia đoạn mất mát lãnh thổ, Bồ Đào Nha đã tập trung vào làm những việc gì?",bành trướng các tiền đồn của họ tại châu Phi,bành trướng các tiền đồn của họ tại châu Phi,Daily Conversation,train
QA_18170,QA,PNB,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,thành lập Khối Warszawa gồm các quốc gia cộng sản,thành lập Khối Warszawa gồm các quốc gia cộng sản,Daily Conversation,train
QA_18170,QA,PNT2,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm chi để đối phó với điều này?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,thành lập Khối Warszawa gồm các quốc gia cộng sản,thành lập Khối Warszawa gồm các quốc gia cộng sản,Daily Conversation,train
QA_18170,QA,PNT3,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm chi để đối phó với điều ni?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,Trước tình hình NATO được Hoa Kỳ thành lập thì Liên Xô đã làm gì để đối phó với điều này?,thành lập Khối Warszawa gồm các quốc gia cộng sản,thành lập Khối Warszawa gồm các quốc gia cộng sản,Daily Conversation,train
QA_4833,QA,PNB,"Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","khá phức tạp, và có thể khó áp dụng","khá phức tạp, và có thể khó áp dụng",Daily Conversation,train
QA_4833,QA,PNT2,"Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy răng?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","khá phức tạp, và có thể khó áp dụng","khá phức tạp, và có thể khó áp dụng",Daily Conversation,train
QA_4833,QA,PNT3,"Khi định nghĩa dạng thức ""trong suốt"" (transparent), họ thường cảm thấy hắn như răng?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","Khi định nghĩa dạng thức ""trong suốt"" (transparent), người ta thường cảm thấy nó như thế nào?","khá phức tạp, và có thể khó áp dụng","khá phức tạp, và có thể khó áp dụng",Daily Conversation,train
QA_17926,QA,PNB,"Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?",thuyết thần học Kháng Cách,thuyết thần học Kháng Cách,Daily Conversation,train
QA_17926,QA,PNT2,"Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết mô?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?",thuyết thần học Kháng Cách,thuyết thần học Kháng Cách,Daily Conversation,train
QA_17926,QA,PNT3,"Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết mô?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?","Một số người miền Bắc đã tuyên bố chủ nghĩa nô lệ là một tội ác, đó là cách nói theo thuyết nào?",thuyết thần học Kháng Cách,thuyết thần học Kháng Cách,Daily Conversation,train
QA_5750,QA,PNB,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,tức giận,tức giận,Daily Conversation,train
QA_5750,QA,PNT2,Mẹ của Alexandros phản ứng a răng khi con trai không nghe theo lời khuyên của mình?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,tức giận,tức giận,Daily Conversation,train
QA_5750,QA,PNT3,Mẹ của Alexandros phản ứng ra răng khi con trai nỏ nghe theo lời khuyên của miềng?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,Mẹ của Alexandros phản ứng thế nào khi con trai không nghe theo lời khuyên của mình?,tức giận,tức giận,Daily Conversation,train
QA_14728,QA,PNB,Vào năm 1996 tỉ lệ đường rải nhựa và không rải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,tương tự,tương tự,Daily Conversation,train
QA_14728,QA,PNT2,Vô năm 1996 tỉ lệ đường trải nhựa và nỏ trải nhựa ở Síp Thổ Nhĩ Kỳ a răng?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,tương tự,tương tự,Daily Conversation,train
QA_14728,QA,PNT3,Vô năm 1996 tỉ lệ đường trải nhựa với không trải nhựa ở Síp Thổ Nhĩ Kỳ như răng?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,Vào năm 1996 tỉ lệ đường trải nhựa và không trải nhựa ở Síp Thổ Nhĩ Kỳ như thế nào?,tương tự,tương tự,Daily Conversation,train
QA_4380,QA,PNB,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,"Nhiều cao ốc, công trình quân sự mọc lên","Nhiều cao ốc, công trình quân sự mọc lên",Daily Conversation,train
QA_4380,QA,PNT2,Việc Mỹ tham chiến vô chiến trường miền nam Việt Nam đạ ảnh hưởng chi đối với Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,"Nhiều cao ốc, công trình quân sự mọc lên","Nhiều cao ốc, công trình quân sự mọc lên",Daily Conversation,train
QA_4380,QA,PNT3,Việc Mỹ tham chiến vô chiến trường miền Nam Việt Nam đã ảnh hưởng chi tới Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,Việc Mỹ tham chiến vào chiến trường miền nam Việt Nam đã ảnh hưởng như thế nào đối với Sài Gòn?,"Nhiều cao ốc, công trình quân sự mọc lên","Nhiều cao ốc, công trình quân sự mọc lên",Daily Conversation,train
QA_19358,QA,PNB,Quân Cách mạng Công nông Trung Quốc sau khi Quốc - Cộng không còn hợp tác nữa thì được gọi là gì?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Giải phóng Nhân dân Trung Quốc,Quân Giải phóng Nhân dân Trung Quốc,Daily Conversation,train
QA_19358,QA,PNT2,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng nỏ hợp tác nữa thì được gọi là chi?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Giải phóng Nhân dân Trung Quốc,Quân Giải phóng Nhân dân Trung Quốc,Daily Conversation,train
QA_19358,QA,PNT3,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là chi?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Cách mạng công nông Trung Quốc sau khi Quốc-Cộng không hợp tác nữa thì được gọi là gì?,Quân Giải phóng Nhân dân Trung Quốc,Quân Giải phóng Nhân dân Trung Quốc,Daily Conversation,train
QA_12099,QA,PNB,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,"gặm mòn, hoà tan, rửa trôi","gặm mòn, hoà tan, rửa trôi",Daily Conversation,train
QA_12099,QA,PNT2,Quá trình phong hóa vật lý và hóa học đã tác động ra răng đến hệ thống hang động của Phong Nha?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,"gặm mòn, hoà tan, rửa trôi","gặm mòn, hoà tan, rửa trôi",Daily Conversation,train
QA_12099,QA,PNT3,Quá trình phong hóa vật lý và hóa học đã tác động như răng đến hệ thống hang động của Phong Nha ?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,Quá trình phong hóa vật lý và hóa học đã tác động như thế nào đến hệ thống hang động của Phong Nha?,"gặm mòn, hoà tan, rửa trôi","gặm mòn, hoà tan, rửa trôi",Daily Conversation,train
QA_1203,QA,PNB,Maxwell chú ý rằng ở nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,thấp,thấp,Daily Conversation,train
QA_1203,QA,PNT2,Maxwell chú ý tại nhiệt độ a răng thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,thấp,thấp,Daily Conversation,train
QA_1203,QA,PNT3,Maxwell chú ý tại nhiệt độ như răng thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,Maxwell chú ý tại nhiệt độ như thế nào thì lý thuyết nguyên tử tiên đoán nhiệt dung riêng quá lớn?,thấp,thấp,Daily Conversation,train
QA_27000,QA,PNB,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì bố Putin là một người thế nào?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,"Cha của ông là một ""người vô thần hăng hái","Cha của ông là một ""người vô thần hăng hái",Daily Conversation,train
QA_27000,QA,PNT2,Ngược lại với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người như răng?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,"Cha của ông là một ""người vô thần hăng hái","Cha của ông là một ""người vô thần hăng hái",Daily Conversation,train
QA_27000,QA,PNT3,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người như răng?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,Trái với tinh thần nhiệt tình trước Chính thống giáo của mẹ Putin thì cha Putin là một người thế nào?,"Cha của ông là một ""người vô thần hăng hái","Cha của ông là một ""người vô thần hăng hái",Daily Conversation,train
QA_13646,QA,PNB,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,hoàn toàn độc lập,hoàn toàn độc lập,Daily Conversation,train
QA_13646,QA,PNT2,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ a răng với Liên Xô và Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,hoàn toàn độc lập,hoàn toàn độc lập,Daily Conversation,train
QA_13646,QA,PNT3,Xét về mặt chiến lược với hành động thì Việt Nam có mối quan hệ như răng với Liên Xô với Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,Xét về mặt chiến lược và hành động thì Việt Nam có mối quan hệ như thế nào với Liên Xô và Trung Quốc?,hoàn toàn độc lập,hoàn toàn độc lập,Daily Conversation,train
QA_22836,QA,PNB,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,một đối tác tiềm năng mới,một đối tác tiềm năng mới,Daily Conversation,train
QA_22836,QA,PNT2,Đối với Cuba thì Trung Quốc là quốc gia ra răng vào đoạn cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,một đối tác tiềm năng mới,một đối tác tiềm năng mới,Daily Conversation,train
QA_22836,QA,PNT3,Đối với Cuba thì Trung Quốc là quốc gia như răng vô cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,Đối với Cuba thì Trung Quốc là quốc gia như thế nào vào cuối thập niên cuối cùng của thế kỷ XX?,một đối tác tiềm năng mới,một đối tác tiềm năng mới,Daily Conversation,train
QA_26462,QA,PNB,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,nước Pháp,nước Pháp,Daily Conversation,train
QA_26462,QA,PNT2,Mary nhờ vô sự hậu thuẫn từ nước mô mà bà đã tuyên bố mình là Nữ vương Anh?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,nước Pháp,nước Pháp,Daily Conversation,train
QA_26462,QA,PNT3,Mary nhờ sự hậu thuẫn từ nước mô mà lạo xưng mình là Nữ vương Anh rứa?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,Mary nhờ vào sự hậu thuẫn từ nước nào mà bà đã tuyên bố mình là Nữ vương Anh?,nước Pháp,nước Pháp,Daily Conversation,train
QA_17771,QA,PNB,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,quân đội Anh đến Boston để trừng phạt người Boston,quân đội Anh đến Boston để trừng phạt người Boston,Daily Conversation,train
QA_17771,QA,PNT2,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ cấy đoạn họ nhìn thấy cấy chi từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,quân đội Anh đến Boston để trừng phạt người Boston,quân đội Anh đến Boston để trừng phạt người Boston,Daily Conversation,train
QA_17771,QA,PNT3,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ ngó chộ điều chi từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,Vấn đề độc tài trở nên nhạy cảm đối với người dân kể từ khi họ nhìn thấy điều gì từ người Anh?,quân đội Anh đến Boston để trừng phạt người Boston,quân đội Anh đến Boston để trừng phạt người Boston,Daily Conversation,train
QA_6664,QA,PNB,Ông đã kêu gọi những người từng phạm tội trở về với con đường hòa bình bằng giọng điệu như thế nào?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,ngôn ngữ nài xin,ngôn ngữ nài xin,Daily Conversation,train
QA_6664,QA,PNT2,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu ơ răng?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,ngôn ngữ nài xin,ngôn ngữ nài xin,Daily Conversation,train
QA_6664,QA,PNT3,Ông đạ kêu gọi những người đạ phạm tội trở về với con đàng hòa bình với giọng điệu như răng he?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,Ông đã kêu gọi những người đã phạm tội trở về với con đường hòa bình với giọng điệu như thế nào?,ngôn ngữ nài xin,ngôn ngữ nài xin,Daily Conversation,train
QA_26558,QA,PNB,Vào ngày nào thì James Stuart được công bố là vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,Vào ngày nào thì James Stuart đã được công bố trở thành vua James I của Anh?,ngày 24 tháng 3 năm 1603,ngày 24 tháng 3 năm 1603,Daily Conversation,train
